Source,CorrID,Target,PlaceID,Overallcount,Type,Label,Weight
"Paul Goldmann","11485","16. Arrondissement (Passy)","47026","1","Directed","Paul Goldmann–16. Arrondissement (Passy)","1"
"Paul Goldmann","11485","Cauterets","47045","1","Directed","Paul Goldmann–Cauterets","1"
"Paul Goldmann","11485","Puchberg am Schneeberg","48761","2","Directed","Paul Goldmann–Puchberg am Schneeberg","1"
"Paul Goldmann","11485","Sibirien","49077","1","Directed","Paul Goldmann–Sibirien","1"
"Paul Goldmann","11485","Andermatt","49079","1","Directed","Paul Goldmann–Andermatt","1"
"Paul Goldmann","11485","Le Prese","49135","1","Directed","Paul Goldmann–Le Prese","1"
"Paul Goldmann","11485","Bamberg","49187","1","Directed","Paul Goldmann–Bamberg","1"
"Paul Goldmann","11485","Pau","49256","1","Directed","Paul Goldmann–Pau","1"
"Paul Goldmann","11485","Bormio","49343","2","Directed","Paul Goldmann–Bormio","1"
"Paul Goldmann","11485","Lille","50174","1","Directed","Paul Goldmann–Lille","1"
"Paul Goldmann","11485","Klobenstein","50822","2","Directed","Paul Goldmann–Klobenstein","1"
"Paul Goldmann","11485","Alser Straße","51333","3","Directed","Paul Goldmann–Alser Straße","1"
"Paul Goldmann","11485","Richard-Wagner-Festspielhaus","51377","2","Directed","Paul Goldmann–Richard-Wagner-Festspielhaus","1"
"Paul Goldmann","11485","Hotel Salegg","51945","2","Directed","Paul Goldmann–Hotel Salegg","1"
"Paul Goldmann","11485","Sankt Moritz-Bad","52277","2","Directed","Paul Goldmann–Sankt Moritz-Bad","1"
"Paul Goldmann","11485","Zimmerstraße","53430","1","Directed","Paul Goldmann–Zimmerstraße","1"
"Paul Goldmann","11485","Orléans","53818","1","Directed","Paul Goldmann–Orléans","1"
"Paul Goldmann","11485","Iwano-Frankiwsk","53824","1","Directed","Paul Goldmann–Iwano-Frankiwsk","1"
"Paul Goldmann","11485","Viktoriastraße","53919","1","Directed","Paul Goldmann–Viktoriastraße","1"
"Paul Goldmann","11485","Cannes","56147","1","Directed","Paul Goldmann–Cannes","1"
"Paul Goldmann","11485","Opletalova","57778","1","Directed","Paul Goldmann–Opletalova","1"
"Paul Goldmann","11485","Regensburg","58684","1","Directed","Paul Goldmann–Regensburg","1"
"Paul Goldmann","11485","Minden","58843","1","Directed","Paul Goldmann–Minden","1"
"Paul Goldmann","11485","Donau","59370","8","Directed","Paul Goldmann–Donau","1"
"Paul Goldmann","11485","Prager Burg","59763","1","Directed","Paul Goldmann–Prager Burg","1"
"Paul Goldmann","11485","Como","60525","1","Directed","Paul Goldmann–Como","1"
"Paul Goldmann","11485","Lindenstraße","65725","1","Directed","Paul Goldmann–Lindenstraße","1"
"Paul Goldmann","11485","Almsee","87802","1","Directed","Paul Goldmann–Almsee","1"
"Paul Goldmann","11485","rue Monceau","87814","1","Directed","Paul Goldmann–rue Monceau","1"
"Paul Goldmann","11485","Rue Saint-Joseph","87971","1","Directed","Paul Goldmann–Rue Saint-Joseph","1"
"Paul Goldmann","11485","Capua","88399","1","Directed","Paul Goldmann–Capua","1"
"Paul Goldmann","11485","Faberhäuser","88636","1","Directed","Paul Goldmann–Faberhäuser","1"
"Paul Goldmann","11485","Pontebba","88960","1","Directed","Paul Goldmann–Pontebba","1"
"Paul Goldmann","11485","Hotel Deutscher Kaiser","88963","1","Directed","Paul Goldmann–Hotel Deutscher Kaiser","1"
"Paul Goldmann","11485","Stauffenbergstraße","89012","1","Directed","Paul Goldmann–Stauffenbergstraße","1"
"Paul Goldmann","11485","Pyrenees","89410","1","Directed","Paul Goldmann–Pyrenees","1"
"Paul Goldmann","11485","Andalusia","89424","1","Directed","Paul Goldmann–Andalusia","1"
"Paul Goldmann","11485","Café de la Paix","89588","1","Directed","Paul Goldmann–Café de la Paix","1"
"Paul Goldmann","11485","Altonaer Straße","89813","1","Directed","Paul Goldmann–Altonaer Straße","1"
"Paul Goldmann","11485","Lago Maggiore","89836","2","Directed","Paul Goldmann–Lago Maggiore","1"
"Paul Goldmann","11485","Isola Bella","89841","1","Directed","Paul Goldmann–Isola Bella","1"
"Paul Goldmann","11485","Borromäische Inseln","89844","1","Directed","Paul Goldmann–Borromäische Inseln","1"
"Paul Goldmann","11485","Berghaus Moserboden","90148","1","Directed","Paul Goldmann–Berghaus Moserboden","1"
"Paul Goldmann","11485","Bludenz","90366","2","Directed","Paul Goldmann–Bludenz","1"
"Paul Goldmann","11485","Campo Carlo Magno","90438","1","Directed","Paul Goldmann–Campo Carlo Magno","1"
"Paul Goldmann","11485","Champs-Élysées","90464","1","Directed","Paul Goldmann–Champs-Élysées","1"
"Paul Goldmann","11485","Lago di Como","90490","1","Directed","Paul Goldmann–Lago di Como","1"
"Paul Goldmann","11485","Gotthardpass","90751","1","Directed","Paul Goldmann–Gotthardpass","1"
"Paul Goldmann","11485","Südkorea","91056","1","Directed","Paul Goldmann–Südkorea","1"
"Paul Goldmann","11485","Melun","91225","1","Directed","Paul Goldmann–Melun","1"
"Paul Goldmann","11485","Monte Penegal","91447","2","Directed","Paul Goldmann–Monte Penegal","1"
"Paul Goldmann","11485","Saas-Fee","91634","1","Directed","Paul Goldmann–Saas-Fee","1"
"Paul Goldmann","11485","Sächsische Schweiz","91636","1","Directed","Paul Goldmann–Sächsische Schweiz","1"
"Paul Goldmann","11485","Solda","91855","1","Directed","Paul Goldmann–Solda","1"
"Paul Goldmann","11485","Tremezzo","91936","1","Directed","Paul Goldmann–Tremezzo","1"
"Paul Goldmann","11485","Urtijëi","91969","1","Directed","Paul Goldmann–Urtijëi","1"
"Paul Goldmann","11485","Vosges","92023","1","Directed","Paul Goldmann–Vosges","1"
"Paul Goldmann","11485","Hohe Warte","92292","1","Directed","Paul Goldmann–Hohe Warte","1"
"Paul Goldmann","11485","Hotel Tegetthoff","92294","1","Directed","Paul Goldmann–Hotel Tegetthoff","1"
"Paul Goldmann","11485","Lindaustraße","92377","1","Directed","Paul Goldmann–Lindaustraße","1"
"Paul Goldmann","11485","Moldau","92927","1","Directed","Paul Goldmann–Moldau","1"
"Paul Goldmann","11485","Schwarzwald","92965","1","Directed","Paul Goldmann–Schwarzwald","1"
"Paul Goldmann","11485","Bad Krankenheil","92978","1","Directed","Paul Goldmann–Bad Krankenheil","1"
"Paul Goldmann","11485","Villa Carlo","92982","1","Directed","Paul Goldmann–Villa Carlo","1"
"Paul Goldmann","11485","Rue du Général Camou","93103","1","Directed","Paul Goldmann–Rue du Général Camou","1"
"Paul Goldmann","11485","Rue Des Prêtres Saint-Germain L'Auxerrois","93106","1","Directed","Paul Goldmann–Rue Des Prêtres Saint-Germain L'Auxerrois","1"
"Paul Goldmann","11485","Französische Nationalversammlung","93203","1","Directed","Paul Goldmann–Französische Nationalversammlung","1"
"Paul Goldmann","11485","rue Caron","93207","1","Directed","Paul Goldmann–rue Caron","1"
"Paul Goldmann","11485","Carmaux","93210","1","Directed","Paul Goldmann–Carmaux","1"
"Paul Goldmann","11485","Bartningallee","93539","1","Directed","Paul Goldmann–Bartningallee","1"
"Paul Goldmann","11485","Rue Drouot","93553","1","Directed","Paul Goldmann–Rue Drouot","1"
"Paul Goldmann","11485","Rue de Caumartin","93594","1","Directed","Paul Goldmann–Rue de Caumartin","1"
"Paul Goldmann","11485","Boulevard de Capucines","93597","1","Directed","Paul Goldmann–Boulevard de Capucines","1"
"Paul Goldmann","11485","Rue Royale","93599","1","Directed","Paul Goldmann–Rue Royale","1"
"Paul Goldmann","11485","Boulevard Montmartre","93616","1","Directed","Paul Goldmann–Boulevard Montmartre","1"
"Paul Goldmann","11485","Niddastraße","93626","1","Directed","Paul Goldmann–Niddastraße","1"
"Paul Goldmann","11485","Rue Coëtlogon","93700","1","Directed","Paul Goldmann–Rue Coëtlogon","1"
"Paul Goldmann","11485","Rovereto","100867","1","Directed","Paul Goldmann–Rovereto","1"
"Paul Goldmann","11485","Klausen (Südtirol)","101487","1","Directed","Paul Goldmann–Klausen (Südtirol)","1"
"Paul Goldmann","11485","Transvaal","112434","1","Directed","Paul Goldmann–Transvaal","1"
"Paul Goldmann","11485","Palais Bourbon","112436","1","Directed","Paul Goldmann–Palais Bourbon","1"
"Paul Goldmann","11485","Indre-et-Loire","112474","1","Directed","Paul Goldmann–Indre-et-Loire","1"
"Paul Goldmann","11485","Yonne","112491","1","Directed","Paul Goldmann–Yonne","1"
"Paul Goldmann","11485","Karlstraße","113785","1","Directed","Paul Goldmann–Karlstraße","1"
"Paul Goldmann","11485","Kaiserstraße","114155","1","Directed","Paul Goldmann–Kaiserstraße","1"
"Paul Goldmann","11485","Café Tannhäuser","114249","1","Directed","Paul Goldmann–Café Tannhäuser","1"
"Paul Goldmann","11485","Paris 18 Buttes-Montmartre","118047","1","Directed","Paul Goldmann–Paris 18 Buttes-Montmartre","1"
"Paul Goldmann","11485","Rue Jouffroy d'Abbans","118400","1","Directed","Paul Goldmann–Rue Jouffroy d'Abbans","1"
"Paul Goldmann","11485","Kreta","118407","1","Directed","Paul Goldmann–Kreta","1"
"Paul Goldmann","11485","Opéra Garnier","118440","1","Directed","Paul Goldmann–Opéra Garnier","1"
"Paul Goldmann","11485","Hotel de l’Athénée","118443","1","Directed","Paul Goldmann–Hotel de l’Athénée","1"
"Paul Goldmann","11485","Le Bon Marché","118448","1","Directed","Paul Goldmann–Le Bon Marché","1"
"Paul Goldmann","11485","La Scala","118451","1","Directed","Paul Goldmann–La Scala","1"
"Paul Goldmann","11485","Frankfurt (Main) Hauptbahnhof","118470","1","Directed","Paul Goldmann–Frankfurt (Main) Hauptbahnhof","1"
"Paul Goldmann","11485","Concert Parisien","118474","1","Directed","Paul Goldmann–Concert Parisien","1"
"Paul Goldmann","11485","Hôtel de Ville","118489","1","Directed","Paul Goldmann–Hôtel de Ville","1"
"Paul Goldmann","11485","Panthéon","118491","1","Directed","Paul Goldmann–Panthéon","1"
"Paul Goldmann","11485","Louveciennes","118522","1","Directed","Paul Goldmann–Louveciennes","1"
"Paul Goldmann","11485","Indischer Ozean","118674","1","Directed","Paul Goldmann–Indischer Ozean","1"
"Paul Goldmann","11485","Port Said","118675","1","Directed","Paul Goldmann–Port Said","1"
"Paul Goldmann","11485","Singapur","118677","1","Directed","Paul Goldmann–Singapur","1"
"Paul Goldmann","11485","Qingdao","118680","1","Directed","Paul Goldmann–Qingdao","1"
"Paul Goldmann","11485","Astor House Hotel [Shanghai]","118788","1","Directed","Paul Goldmann–Astor House Hotel [Shanghai]","1"
"Paul Goldmann","11485","Hongkong Hotel","118802","1","Directed","Paul Goldmann–Hongkong Hotel","1"
"Paul Goldmann","11485","Rotes Meer","118805","1","Directed","Paul Goldmann–Rotes Meer","1"
"Paul Goldmann","11485","Perlfluss","118806","1","Directed","Paul Goldmann–Perlfluss","1"
"Paul Goldmann","11485","Wuhan","118810","1","Directed","Paul Goldmann–Wuhan","1"
"Paul Goldmann","11485","Incheon","118814","1","Directed","Paul Goldmann–Incheon","1"
"Paul Goldmann","11485","Seoul","118816","1","Directed","Paul Goldmann–Seoul","1"
"Paul Goldmann","11485","Ferdinand-de-Lesseps-Platz","118834","1","Directed","Paul Goldmann–Ferdinand-de-Lesseps-Platz","1"
"Paul Goldmann","11485","Araberstadt","118837","1","Directed","Paul Goldmann–Araberstadt","1"
"Paul Goldmann","11485","Astor House Hotel [Tianjin]","118844","1","Directed","Paul Goldmann–Astor House Hotel [Tianjin]","1"
"Paul Goldmann","11485","Kyoto","118854","1","Directed","Paul Goldmann–Kyoto","1"
"Paul Goldmann","11485","The Oriental Hotel","118859","1","Directed","Paul Goldmann–The Oriental Hotel","1"
"Paul Goldmann","11485","Taku Shi","118868","1","Directed","Paul Goldmann–Taku Shi","1"
"Paul Goldmann","11485","Gelbes Meer","118872","1","Directed","Paul Goldmann–Gelbes Meer","1"
"Paul Goldmann","11485","Le Mont-Saint-Michel","134981","1","Directed","Paul Goldmann–Le Mont-Saint-Michel","1"
"Paul Goldmann","11485","Piazza della Scala","134991","1","Directed","Paul Goldmann–Piazza della Scala","1"
"Paul Goldmann","11485","Hôtel National","134993","1","Directed","Paul Goldmann–Hôtel National","1"
"Paul Goldmann","11485","Hôtel de Rome et Pension Suisse","135005","1","Directed","Paul Goldmann–Hôtel de Rome et Pension Suisse","1"
"Paul Goldmann","11485","Rheinland","135046","2","Directed","Paul Goldmann–Rheinland","1"
"Paul Goldmann","11485","Hôtel de France","135155","1","Directed","Paul Goldmann–Hôtel de France","1"
"Paul Goldmann","11485","Kathedrale von Florenz","140806","1","Directed","Paul Goldmann–Kathedrale von Florenz","1"
"Paul Goldmann","11485","Gärtnerweg","140913","1","Directed","Paul Goldmann–Gärtnerweg","1"
"Paul Goldmann","11485","Cadore","141663","1","Directed","Paul Goldmann–Cadore","1"
"Paul Goldmann","11485","Vorarlberg","141756","3","Directed","Paul Goldmann–Vorarlberg","1"
"Paul Goldmann","11485","Schwarzer Adler","141792","1","Directed","Paul Goldmann–Schwarzer Adler","1"
"Paul Goldmann","11485","Hotel Trafoi","141796","1","Directed","Paul Goldmann–Hotel Trafoi","1"
"Paul Goldmann","11485","Zum Weissen Knott","141802","1","Directed","Paul Goldmann–Zum Weissen Knott","1"
"Paul Goldmann","11485","Chinesische Mauer","141882","1","Directed","Paul Goldmann–Chinesische Mauer","1"
"Paul Goldmann","11485","Artillerielager Tsingtau","141914","1","Directed","Paul Goldmann–Artillerielager Tsingtau","1"
"Paul Goldmann","11485","Baby Tower Hill","141923","1","Directed","Paul Goldmann–Baby Tower Hill","1"
"Paul Goldmann","11485","Beach Hotel","141925","1","Directed","Paul Goldmann–Beach Hotel","1"
"Paul Goldmann","11485","Grönland","142348","1","Directed","Paul Goldmann–Grönland","1"
"Paul Goldmann","11485","Militärgefängnis","142350","1","Directed","Paul Goldmann–Militärgefängnis","1"
"Paul Goldmann","11485","La Truie qui File","142352","1","Directed","Paul Goldmann–La Truie qui File","1"
"Paul Goldmann","11485","La Tour du Guet","142354","1","Directed","Paul Goldmann–La Tour du Guet","1"
"Paul Goldmann","11485","La Porte du Roy","142356","1","Directed","Paul Goldmann–La Porte du Roy","1"
"Paul Goldmann","11485","L’Hôtel du Soleil Royal","142358","1","Directed","Paul Goldmann–L’Hôtel du Soleil Royal","1"
"Paul Goldmann","11485","Tadeusz-Kościuszko-Platz","142660","1","Directed","Paul Goldmann–Tadeusz-Kościuszko-Platz","1"
"Paul Goldmann","11485","Iseosee","142872","1","Directed","Paul Goldmann–Iseosee","1"
"Paul Goldmann","11485","Świnoujście","142880","3","Directed","Paul Goldmann–Świnoujście","1"
"Paul Goldmann","11485","Wartburg","143185","3","Directed","Paul Goldmann–Wartburg","1"
"Paul Goldmann","11485","Hel","144000","1","Directed","Paul Goldmann–Hel","1"
"Paul Goldmann","11485","?? [Sanatorium]","144036","1","Directed","Paul Goldmann–?? [Sanatorium]","1"
"Paul Goldmann","11485","?? [Hotel in Berlin 1901]","144052","1","Directed","Paul Goldmann–?? [Hotel in Berlin 1901]","1"
"Paul Goldmann","11485","Lanzsch & Co.","144055","1","Directed","Paul Goldmann–Lanzsch & Co.","1"
"Paul Goldmann","11485","Charlottenstraße","144057","1","Directed","Paul Goldmann–Charlottenstraße","1"
"Paul Goldmann","11485","Bethmannstraße","144131","1","Directed","Paul Goldmann–Bethmannstraße","1"
"Paul Goldmann","11485","Hôtel Metropole","144220","1","Directed","Paul Goldmann–Hôtel Metropole","1"
"Paul Goldmann","11485","Wiejlska","144261","1","Directed","Paul Goldmann–Wiejlska","1"
"Paul Goldmann","11485","Etablissement Werzer","144276","1","Directed","Paul Goldmann–Etablissement Werzer","1"
"Paul Goldmann","11485","Hotel Baur","144279","1","Directed","Paul Goldmann–Hotel Baur","1"
"Paul Goldmann","11485","Marienkirche","144295","1","Directed","Paul Goldmann–Marienkirche","1"
"Paul Goldmann","11485","Rechtstädtisches Rathaus","144297","1","Directed","Paul Goldmann–Rechtstädtisches Rathaus","1"
"Paul Goldmann","11485","Langer Markt","144299","1","Directed","Paul Goldmann–Langer Markt","1"
"Paul Goldmann","11485","Redaktion der Frankfurter Zeitung","144603","1","Directed","Paul Goldmann–Redaktion der Frankfurter Zeitung","1"
"Paul Goldmann","11485","Sulzfluh","144646","1","Directed","Paul Goldmann–Sulzfluh","1"
"Paul Goldmann","11485","Bernburger Straße","145131","1","Directed","Paul Goldmann–Bernburger Straße","1"
"Paul Goldmann","11485","Kurhaus Mödling","145170","1","Directed","Paul Goldmann–Kurhaus Mödling","1"
"Paul Goldmann","11485","Piz Languard","145249","1","Directed","Paul Goldmann–Piz Languard","1"
"Paul Goldmann","11485","Staatsoper Berlin","145351","1","Directed","Paul Goldmann–Staatsoper Berlin","1"
"Paul Goldmann","11485","Böhmerwald","145422","1","Directed","Paul Goldmann–Böhmerwald","1"
"Paul Goldmann","11485","Prinz-Eugen-Reiterdenkmal","145484","1","Directed","Paul Goldmann–Prinz-Eugen-Reiterdenkmal","1"
"Paul Goldmann","11485","Neustädter Markt","145606","1","Directed","Paul Goldmann–Neustädter Markt","1"
"Paul Goldmann","11485","Station gegen das Mittaghorn","145650","1","Directed","Paul Goldmann–Station gegen das Mittaghorn","1"
"Paul Goldmann","11485","Grand Hotel und Kurhaus Mürren","145652","1","Directed","Paul Goldmann–Grand Hotel und Kurhaus Mürren","1"
"Paul Goldmann","11485","Gemmipass","145655","1","Directed","Paul Goldmann–Gemmipass","1"
"Paul Goldmann","11485","Grand Hôtel Monney","145658","1","Directed","Paul Goldmann–Grand Hôtel Monney","1"
"Paul Goldmann","11485","Grand Hôtel Beau Séjour au Lac","145660","1","Directed","Paul Goldmann–Grand Hôtel Beau Séjour au Lac","1"
"Paul Goldmann","11485","Café Grunewald","145685","1","Directed","Paul Goldmann–Café Grunewald","1"
"Paul Goldmann","11485","Grandhotel Gröbner","145783","1","Directed","Paul Goldmann–Grandhotel Gröbner","1"
"Paul Goldmann","11485","Karersee-Hotel","145786","1","Directed","Paul Goldmann–Karersee-Hotel","1"
"Paul Goldmann","11485","Warszòw plaża","145807","1","Directed","Paul Goldmann–Warszòw plaża","1"
"Paul Goldmann","11485","Blockhaus","146873","1","Directed","Paul Goldmann–Blockhaus","1"
"Paul Goldmann","11485","Redaktion des Berliner Tageblatts","146879","1","Directed","Paul Goldmann–Redaktion des Berliner Tageblatts","1"
"Paul Goldmann","11485","Wallnertheaterstraße","146883","1","Directed","Paul Goldmann–Wallnertheaterstraße","1"
"Paul Goldmann","11485","Gasthof zum Lamm","147017","1","Directed","Paul Goldmann–Gasthof zum Lamm","1"
"Paul Goldmann","11485","Hotel Carloni","147024","1","Directed","Paul Goldmann–Hotel Carloni","1"
"Paul Goldmann","11485","Hotel Centrale Rovereto","147062","1","Directed","Paul Goldmann–Hotel Centrale Rovereto","1"
"Paul Goldmann","11485","Die bösen Buben","147083","1","Directed","Paul Goldmann–Die bösen Buben","1"
"Paul Goldmann","11485","Mende","147210","1","Directed","Paul Goldmann–Mende","1"
"Paul Goldmann","11485","Domplatz (Bamberg)","147263","1","Directed","Paul Goldmann–Domplatz (Bamberg)","1"
"Paul Goldmann","11485","Domberg (Bamberg)","147266","1","Directed","Paul Goldmann–Domberg (Bamberg)","1"
"Paul Goldmann","11485","Regensburger Dom","147271","1","Directed","Paul Goldmann–Regensburger Dom","1"
"Paul Goldmann","11485","Brenta (Gebirge)","147324","1","Directed","Paul Goldmann–Brenta (Gebirge)","1"
"Paul Goldmann","11485","Monte Spinale","147327","1","Directed","Paul Goldmann–Monte Spinale","1"
"Paul Goldmann","11485","Cima Tosa","147330","1","Directed","Paul Goldmann–Cima Tosa","1"
"Paul Goldmann","11485","Bahnhof Trient","147335","1","Directed","Paul Goldmann–Bahnhof Trient","1"
"Paul Goldmann","11485","Imperial Hotel Trento","147338","1","Directed","Paul Goldmann–Imperial Hotel Trento","1"
"Paul Goldmann","11485","Grand Hotel des Alpes","147341","1","Directed","Paul Goldmann–Grand Hotel des Alpes","1"
"Paul Goldmann","11485","Monumento a Giuseppe Garibaldi","147366","1","Directed","Paul Goldmann–Monumento a Giuseppe Garibaldi","1"
"Paul Goldmann","11485","Dom zu Como","147370","1","Directed","Paul Goldmann–Dom zu Como","1"
"Paul Goldmann","11485","Hühnerspiel","147506","1","Directed","Paul Goldmann–Hühnerspiel","1"
"Paul Goldmann","11485","Villa Kamecke","147563","1","Directed","Paul Goldmann–Villa Kamecke","1"
"Paul Goldmann","11485","Haus Palladio","147567","1","Directed","Paul Goldmann–Haus Palladio","1"
"Paul Goldmann","11485","Bahnhof Payerbach-Reichenau","147590","1","Directed","Paul Goldmann–Bahnhof Payerbach-Reichenau","1"
"Paul Goldmann","11485","Hotel Excelsior","147776","1","Directed","Paul Goldmann–Hotel Excelsior","1"
"Paul Goldmann","11485","Wallis","147919","1","Directed","Paul Goldmann–Wallis","1"
"Paul Goldmann","11485","Podmokly","148064","1","Directed","Paul Goldmann–Podmokly","1"
"Paul Goldmann","11485","Hühnerspielalm","167610","1","Directed","Paul Goldmann–Hühnerspielalm","1"
