Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Richard Beer-Hofmann","10863","Der Eisbrecher","36619","1","Directed","Richard Beer-Hofmann–Der Eisbrecher","1"
"Richard Beer-Hofmann","10863","Gelächter","36623","1","Directed","Richard Beer-Hofmann–Gelächter","1"
"Richard Beer-Hofmann","10863","Tata-Toto","38879","1","Directed","Richard Beer-Hofmann–Tata-Toto","1"
"Richard Beer-Hofmann","10863","Vorzug der Magd vor der vornehmen Frau","38912","1","Directed","Richard Beer-Hofmann–Vorzug der Magd vor der vornehmen Frau","1"
"Richard Beer-Hofmann","10863","[Wähne, Philänis…]","38920","1","Directed","Richard Beer-Hofmann–[Wähne, Philänis…]","1"
"Richard Beer-Hofmann","10863","Epigramme","39551","1","Directed","Richard Beer-Hofmann–Epigramme","1"
"Richard Beer-Hofmann","10863","Die Karlsschülerin","39556","1","Directed","Richard Beer-Hofmann–Die Karlsschülerin","1"
"Richard Beer-Hofmann","10863","Wiener Touristen","39559","1","Directed","Richard Beer-Hofmann–Wiener Touristen","1"
"Richard Beer-Hofmann","10863","Allgemeine Zeitung","39562","2","Directed","Richard Beer-Hofmann–Allgemeine Zeitung","1"
"Richard Beer-Hofmann","10863","Die kleine Witwe","39643","1","Directed","Richard Beer-Hofmann–Die kleine Witwe","1"
"Richard Beer-Hofmann","10863","Im toten Wasser. Ein Wiener Roman","39737","1","Directed","Richard Beer-Hofmann–Im toten Wasser. Ein Wiener Roman","1"
"Richard Beer-Hofmann","10863","Biographie Friedrich Hebbels","39748","1","Directed","Richard Beer-Hofmann–Biographie Friedrich Hebbels","1"
"Richard Beer-Hofmann","10863","Lessings Briefwechsel mit seiner Frau","39764","1","Directed","Richard Beer-Hofmann–Lessings Briefwechsel mit seiner Frau","1"
"Richard Beer-Hofmann","10863","Candide oder der Optimismus","39768","1","Directed","Richard Beer-Hofmann–Candide oder der Optimismus","1"
"Richard Beer-Hofmann","10863","Pauline","39796","1","Directed","Richard Beer-Hofmann–Pauline","1"
"Richard Beer-Hofmann","10863","Die Schwestern Rondoli","39882","1","Directed","Richard Beer-Hofmann–Die Schwestern Rondoli","1"
"Richard Beer-Hofmann","10863","Diderots Leben und Werke","39886","1","Directed","Richard Beer-Hofmann–Diderots Leben und Werke","1"
"Richard Beer-Hofmann","10863","Geschichte der Musik","39887","1","Directed","Richard Beer-Hofmann–Geschichte der Musik","1"
"Richard Beer-Hofmann","10863","Auszug aus der alten, mittleren und neueren Geschichte","39893","1","Directed","Richard Beer-Hofmann–Auszug aus der alten, mittleren und neueren Geschichte","1"
"Richard Beer-Hofmann","10863","Grundriß der Kunstgeschichte","39899","1","Directed","Richard Beer-Hofmann–Grundriß der Kunstgeschichte","1"
"Richard Beer-Hofmann","10863","Bei Hermann Sudermann","39948","1","Directed","Richard Beer-Hofmann–Bei Hermann Sudermann","1"
"Richard Beer-Hofmann","10863","Wiener Allgemeine Zeitung","39950","5","Directed","Richard Beer-Hofmann–Wiener Allgemeine Zeitung","1"
"Richard Beer-Hofmann","10863","Fremden-Blatt","40003","1","Directed","Richard Beer-Hofmann–Fremden-Blatt","1"
